latitude,longitude
-20.45,-26.57
-20.45,-28.6
-20.45,-28.98
-20.45,-30
-20.45,-104.8
-20.47,76.63
-20.47,5.35
-20.47,4.75
-20.47,-1.28
-20.47,-6.77
-20.47,-9.05
-20.47,-21.17
-20.47,-27.16
-20.47,-28.49
-20.47,-32.3
-20.47,-35.43
-20.47,-127.83
-20.48,169.63
-20.48,73.92
-20.48,73.26
-20.48,67.23
-20.48,61.62
-20.48,59.5
-20.48,58.37
-20.48,58.37
-20.48,58.15
-20.48,57.77
-20.48,43.06
-20.48,42.18
-20.48,2
-20.48,1.8
-20.48,-5.92
-20.48,-7.45
-20.48,-8.83
-20.48,-10.65
-20.48,-26.83
-20.48,-28.5
-20.48,-28.95
-20.48,-30.97
-20.5,103.78
-20.5,77.76
-20.5,73.58
-20.5,73.57
-20.5,72.26
-20.5,69.38
-20.5,69
-20.5,68.88
-20.5,64.48
-20.5,60.3
-20.5,57.78
-20.5,56.49
-20.5,42.45
-20.5,41.74
-20.5,40.86
-20.5,3.94
-20.5,-1.53
-20.5,-6.22
-20.5,-6.7
-20.5,-22.9
-20.5,-29.84
-20.5,-30.4
-20.52,105.35
-20.52,101.38
-20.52,73.37
-20.52,71.18
-20.52,64.9
-20.52,40.65
-20.52,2.87
-20.52,1.07
-20.52,-22.42
-20.52,-34.58
-20.52,-112.87
-20.53,80.22
-20.53,73.53
-20.53,69.53
-20.53,51.48
-20.53,42.48
-20.53,0.07
-20.53,-8.98
-20.53,-28.41
-20.53,-36.77
-20.55,97.65
-20.55,71.75
-20.55,71.46
-20.55,61.75
-20.55,42.58
-20.55,-25.88
-20.55,-26.38
-20.55,-26.89
-20.55,-27.53
-20.55,-28.95
-20.57,100.27
-20.57,71.07
-20.57,70.18
-20.57,61.37
-20.57,58.33
-20.57,58.12
-20.57,49.4
-20.57,49.27
-20.57,39.91
-20.57,6.55
-20.57,-7.23
-20.57,-28.53
-20.57,-29.55
-20.58,80.14
-20.58,74.13
-20.58,71.47
-20.58,70.69
-20.58,69.42
-20.58,66.93
-20.58,66.33
-20.58,60.73
-20.58,55.9
-20.58,49.5
-20.58,37.63
-20.58,3.3
-20.58,-24.95
-20.58,-27.27
-20.58,-33.21
-20.58,-36.17
-20.6,82.08
-20.6,81.12
-20.6,74.12
-20.6,62.47
-20.6,54.1
-20.6,39.21
-20.6,37.55
-20.6,5.04
-20.6,4.88
-20.6,1.38
-20.6,-1.03
-20.6,-3.57
-20.6,-27.12
-20.6,-27.38
-20.6,-28.54
-20.6,-31.23
-20.6,-31.77
-20.6,-32.97
-20.62,78.02
-20.62,76.8
-20.62,71.48
-20.62,66.62
-20.62,58.99
-20.62,58.9
-20.62,58.27
-20.62,42.65
-20.62,3.78
-20.62,2.32
-20.62,1
-20.62,-6.73
-20.62,-18.77
-20.62,-23.58
-20.62,-24.63
-20.62,-28.4
-20.62,-29.68
-20.62,-29.98
-20.63,71.31
-20.63,59.85
-20.63,58.83
-20.63,58.02
-20.63,40.71
-20.63,3.82
-20.63,2.7
-20.63,1.5
-20.63,1.4
-20.63,0.3
-20.63,0.07
-20.63,-1.68
-20.63,-8.45
-20.63,-23.85
-20.63,-25.32
-20.63,-28.6
-20.63,-29.62
-20.63,-30.28
-20.63,-33.88
-20.65,80.41
-20.65,72.37
-20.65,64.43
-20.65,57.2
-20.65,39.83
-20.65,5.59
-20.65,3.69
-20.65,2.37
-20.65,0.82
-20.65,0.57
-20.65,-0.87
-20.65,-28.57
-20.65,-30.98
-20.67,99.35
-20.67,84.92
-20.67,83.7
-20.67,76.17
-20.67,66.23
-20.67,58.13
-20.67,55.29
-20.67,42.71
-20.67,42.36
-20.67,42.23
-20.67,37.92
-20.67,1
-20.67,0.87
-20.67,0.57
-20.67,0.15
-20.67,-0.28
-20.67,-8.37
-20.67,-22.23
-20.67,-24.63
-20.67,-29.52
-20.67,-132.6
-20.67,-166.2
-20.68,101.37
-20.68,80
-20.68,76.77
-20.68,76.04
-20.68,74.5
-20.68,71.76
-20.68,70.38
-20.68,60.4
-20.68,59.71
-20.68,58.67
-20.68,55.95
-20.68,53.78
-20.68,43.85
-20.68,39.68
-20.68,38.47
-20.68,-7.13
-20.68,-9.23
-20.68,-19.37
-20.68,-37.58
-20.7,96.23
-20.7,76.09
-20.7,72.92
-20.7,2
-20.7,-23.6
-20.7,-23.75
-20.7,-23.77
-20.7,-24.35
-20.7,-24.77
-20.7,-25.7
-20.7,-28.17
-20.7,-33.46
-20.7,-36.32
-20.72,72.12
-20.72,70.33
-20.72,63.08
-20.72,55.9
-20.72,42.63
-20.72,41.1
-20.72,39.97
-20.72,38.57
-20.72,37.3
-20.72,5.05
-20.72,1.53
-20.72,0.95
-20.72,0.33
-20.72,-7.47
-20.72,-13.85
-20.72,-34.55
-20.73,93.17
-20.73,81.68
-20.73,73.51
-20.73,72.69
-20.73,71.3
-20.73,70.75
-20.73,66.82
-20.73,63.33
-20.73,43.08
-20.73,42.9
-20.73,-17.37
-20.73,-26.23
-20.73,-27.87
-20.73,-31.52
-20.73,-33.68
-20.75,81.63
-20.75,57.1
-20.75,54.59
-20.75,50.55
-20.75,2.57
-20.75,2.3
-20.75,0.4
-20.75,-12.98
-20.75,-24.65
-20.77,84.42
-20.77,75.35
-20.77,72.97
-20.77,70.42
-20.77,69.57
-20.77,66.03
-20.77,62.88
-20.77,60.2
-20.77,-1.48
-20.77,-7.62
-20.77,-19.31
-20.77,-30.08
-20.77,-31.35
-20.77,-33.58
-20.77,-35.08
-20.77,-37.05
-20.78,100.1
-20.78,88.55
-20.78,84.88
-20.78,80.23
-20.78,67.73
-20.78,41.15
-20.78,39.58
-20.78,38.29
-20.78,36.23
-20.78,4.39
-20.78,2.88
-20.78,-12.13
-20.78,-25.63
-20.78,-28.68
-20.79,-29.56
-20.8,81.57
-20.8,80.8
-20.8,75.45
-20.8,71.81
-20.8,71.47
-20.8,68.81
-20.8,60.57
-20.8,3.92
-20.8,-1.57
-20.8,-8.63
-20.8,-24.88
-20.8,-30.03
-20.8,-36.12
-20.82,68.77
-20.82,68.57
-20.82,42.75
-20.82,2.62
-20.82,2.1
-20.82,-5.87
-20.82,-26
-20.83,87.35
-20.83,83.08
-20.83,80.2
-20.83,69.72
-20.83,54.95
-20.83,43.42
-20.83,43.19
-20.83,3.12
-20.83,2.3
-20.83,-8.53
-20.83,-35.96
-20.85,104.77
-20.85,68.75
-20.85,60.9
-20.85,59.1
-20.85,41.22
-20.85,3.58
-20.85,3.33
-20.85,-6.17
-20.85,-29.5
-20.85,-29.71
-20.85,-36
-20.87,80.44
-20.87,76.38
-20.87,69.71
-20.87,67.56
-20.87,59.07
-20.87,58.93
-20.87,42.84
-20.87,42.65
-20.87,40.03
-20.87,39.5
-20.87,37.33
-20.87,2.78
-20.87,2.62
-20.87,-2.43
-20.87,-5.02
-20.87,-24.96
-20.87,-30.08
-20.87,-32.76
-20.87,-111.44
-20.88,74.37
-20.88,68.72
-20.88,54.5
-20.88,-0.48
-20.88,-3.27
-20.88,-10.98
-20.88,-23.85
-20.88,-26.65
-20.88,-32.57
-20.9,82.07
-20.9,77.07
-20.9,63
-20.9,40.88
-20.9,1.23
-20.9,0.83
-20.9,0.47
-20.9,-1.78
-20.9,-4.9
-20.9,-21.4
-20.9,-23.27
-20.9,-29.56
-20.9,-35.17
-20.92,106.83
-20.92,84.48
-20.92,75.12
-20.92,71.03
-20.92,58.8
-20.92,54.95
-20.92,1.82
-20.92,1.63
-20.92,0.27
-20.92,-0.35
-20.92,-7.2
-20.92,-23.48
-20.92,-28.07
-20.92,-37.65
-20.93,76.45
-20.93,72.85
-20.93,43.01
-20.93,5.12
-20.93,4.71
-20.93,4.3
-20.93,1.85
-20.93,-3.35
-20.93,-7.27
-20.93,-9.15
-20.93,-10.18
-20.95,82.52
-20.95,81.68
-20.95,78.43
-20.95,74.53
-20.95,68.1
-20.95,51.18
-20.95,3.43
-20.95,-30.95
-20.95,-34.83
-20.95,-36.07
-20.95,-36.23
-20.97,77.33
-20.97,74.8
-20.97,74.47
-20.97,74.06
-20.97,70.98
-20.97,58.25
-20.97,54.97
-20.97,42.27
-20.97,3.33
-20.97,2.23
-20.97,-1.17
-20.97,-22.67
-20.97,-29.15
-20.97,-29.47
-20.97,-30.78
-20.98,82.92
-20.98,80.48
-20.98,79.77
-20.98,74.98
-20.98,57.5
-20.98,49.83
-20.98,2.88
-20.98,2.37
-20.98,0.95
-20.98,0.58
-20.98,-27
-20.98,-31.11
-20.98,-37.22
-21,81.6
-21,79.67
-21,72.42
-21,70.83
-21,70.7
-21,65.14
-21,56.8
-21,50.45
-21,42.08
-21,36.26
-21,7.95
-21,5.8
-21,2.03
-21,2.01
-21,-0.17
-21,-2.67
-21,-22.47
-21,-23.67
-21,-24.5
-21,-27.27
-21,-27.95
-21,-30
-21,-109.79
-21.02,76.1
-21.02,72.68
-21.02,70.47
-21.02,67.38
-21.02,64.45
-21.02,5.36
-21.02,2.32
-21.02,-23.27
-21.02,-24.48
-21.02,-31.57
-21.02,-32.92
-21.02,-113.97
-21.03,112.57
-21.03,83.3
-21.03,71.3
-21.03,65.6
-21.03,40.27
-21.03,8.24
-21.03,4.94
-21.03,1.28
-21.03,-3.35
-21.03,-28.59
-21.03,-127.63
-21.05,114.12
-21.05,84.08
-21.05,4.62
-21.05,4.38
-21.05,2.45
-21.05,1.75
-21.05,-3.85
-21.05,-28.53
-21.05,-30.3
-21.05,-168.48
-21.07,98.43
-21.07,86.63
-21.07,71.15
-21.07,65.18
-21.07,50.62
-21.07,37.57
-21.07,1.45
-21.07,-1.57
-21.07,-5.72
-21.07,-6.47
-21.07,-7.53
-21.07,-26.02
-21.07,-26.6
-21.07,-30.26
-21.07,-35.77
-21.07,-107.69
-21.08,103.98
-21.08,90.27
-21.08,81.07
-21.08,72.83
-21.08,70
-21.08,42.74
-21.08,40.27
-21.08,4.27
-21.08,0.7
-21.08,-2.65
-21.08,-26.58
-21.09,-29.28
-21.1,79.45
-21.1,78.92
-21.1,69.2
-21.1,68.48
-21.1,5.12
-21.1,1.53
-21.1,1.03
-21.1,0.94
-21.1,-6.35
-21.1,-8.97
-21.12,85.6
-21.12,78.23
-21.12,66.9
-21.12,60.47
-21.12,56.62
-21.12,3.97
-21.12,3.1
-21.12,2.7
-21.12,2.17
-21.12,0.85
-21.12,0.7
-21.12,0
-21.12,-6.07
-21.12,-11.33
-21.12,-33.57
-21.13,74.98
-21.13,73.52
-21.13,72.03
-21.13,69.13
-21.13,62.2
-21.13,-0.23
-21.13,-9
-21.13,-19.38
-21.13,-26.03
-21.13,-29.21
-21.13,-32.1
-21.13,-32.93
-21.15,75.64
-21.15,69.22
-21.15,65.6
-21.15,61.33
-21.15,60.53
-21.15,41.88
-21.15,4.23
-21.15,3.5
-21.15,3.5
-21.15,-25.25
-21.17,88.1
-21.17,72.28
-21.17,69.92
-21.17,68.53
-21.17,61.23
-21.17,4.7
-21.17,4.55
-21.17,2.67
-21.17,0.38
-21.17,-13.33
-21.17,-20.88
-21.17,-26.6
-21.17,-28.68
-21.17,-29.1
-21.17,-29.7
-21.17,-33.13
-21.17,-37.47
-21.17,-111
-21.17,-172.55
-21.18,163.08
-21.18,103.52
-21.18,91.72
-21.18,82.33
-21.18,80.45
-21.18,70.78
-21.18,69.88
-21.18,69.15
-21.18,68.12
-21.18,59.51
-21.18,56.09
-21.18,3.01
-21.18,1.13
-21.18,-26.07
-21.18,-27.73
-21.18,-28.8
-21.2,74.85
-21.2,72.08
-21.2,58.17
-21.2,40.14
-21.2,6.87
-21.2,6.54
-21.2,4.88
-21.2,2.87
-21.2,2.35
-21.2,1.97
-21.2,-3.83
-21.2,-9.42
-21.2,-13.88
-21.2,-25.86
-21.2,-28.12
-21.2,-34.43
-21.2,-36.31
-21.22,75.63
-21.22,71.47
-21.22,66.2
-21.22,65.77
-21.22,60.87
-21.22,43.28
-21.22,40.36
-21.22,4.75
-21.22,-32.57
-21.22,-37.07
-21.23,73.32
-21.23,71.72
-21.23,67.5
-21.23,66.32
-21.23,58.02
-21.23,4.37
-21.23,2.47
-21.23,-0.15
-21.23,-1.12
-21.23,-6
-21.23,-14.02
-21.23,-22.45
-21.23,-24.53
-21.23,-26.68
-21.23,-33.55
-21.23,-33.86
-21.23,-35.12
-21.23,-36.37
-21.25,79.95
-21.25,69.96
-21.25,67.9
-21.25,42.91
-21.25,42.91
-21.25,4.62
-21.25,0.38
-21.25,-0.02
-21.25,-4.55
-21.25,-13.99
-21.25,-36.95
-21.25,-37.33
-21.27,89.42
-21.27,78.52
-21.27,77.28
-21.27,70.82
-21.27,61.52
-21.27,42.32
-21.27,5.48
-21.27,2.41
-21.27,0.77
-21.27,-23.12
-21.27,-25.67
-21.27,-29.63
-21.27,-38.7
-21.27,-39.3
-21.28,71.83
-21.28,71.44
-21.28,41.25
-21.28,37.85
-21.28,-9.33
-21.28,-34.57
-21.28,-38.55
-21.28,-104.96
-21.3,105.34
-21.3,92.83
-21.3,86.7
-21.3,84.43
-21.3,77.33
-21.3,77.07
-21.3,74.87
-21.3,71.4
-21.3,70.6
-21.3,68.37
-21.3,67.53
-21.3,66.73
-21.3,62.52
-21.3,59.54
-21.3,37.88
-21.3,37.63
-21.3,5.78
-21.3,2.61
-21.3,1.18
-21.3,-2.17
-21.3,-8.05
-21.3,-22.6
-21.3,-24.89
-21.3,-34.83
-21.3,-133.8
-21.32,78.46
-21.32,77.57
-21.32,62.85
-21.32,60.88
-21.32,2.9
-21.32,-8.33
-21.32,-26.2
-21.32,-28.42
-21.32,-35.42
-21.33,103.87
-21.33,97.67
-21.33,83.83
-21.33,74.93
-21.33,73.35
-21.33,73.1
-21.33,72.83
-21.33,71.08
-21.33,70.77
-21.33,69.4
-21.33,67.7
-21.33,63.13
-21.33,56.22
-21.33,42.67
-21.33,40.51
-21.33,2.85
-21.33,2.52
-21.33,2.5
-21.33,-5.15
-21.33,-7.03
-21.33,-29.03
-21.33,-34.05
-21.33,-37.95
-21.35,104.52
-21.35,74.22
-21.35,66.87
-21.35,65.1
-21.35,64.63
-21.35,62.3
-21.35,56.7
-21.35,5.17
-21.35,4.09
-21.35,-6.07
-21.35,-21.57
-21.35,-23.88
-21.35,-28.36
-21.35,-31.86
-21.37,68.82
-21.37,66.83
-21.37,5.43
-21.37,1.4
-21.37,-21.32
-21.37,-21.43
-21.37,-28.3
-21.37,-30.03
-21.37,-34.16
-21.37,-36.67
-21.38,68.12
-21.38,51.48
-21.38,8.98
-21.38,5.97
-21.38,0.72
-21.38,-0.3
-21.38,-2.33
-21.38,-7.27
-21.38,-29
-21.4,71.86
-21.4,69.27
-21.4,66.87
-21.4,65.6
-21.4,57.37
-21.4,49.53
-21.42,102.58
-21.42,73.07
-21.42,69.48
-21.42,68.82
-21.42,68.77
-21.42,67.25
-21.42,62.71
-21.42,6.67
-21.42,4.45
-21.42,-10.23
-21.42,-25.33
-21.42,-30.47
-21.42,-36.25
-21.42,-40.12
-21.43,78.38
-21.43,73.38
-21.43,71.25
-21.43,62.43
-21.43,53.2
-21.43,42.58
-21.43,40.27
-21.43,35.92
-21.43,6.32
-21.43,5.27
-21.43,-0.92
-21.43,-18.92
-21.43,-26.3
-21.43,-31.9
-21.43,-39.67
-21.45,73.62
-21.45,72.65
-21.45,66.87
-21.45,56.1
-21.45,50.9
-21.45,42.33
-21.45,0
-21.45,-26.13
-21.47,88.47
-21.47,81.13
-21.47,68.72
-21.47,37.8
-21.47,3.57
-21.47,3.48
-21.47,-4.73
-21.47,-23.01
-21.47,-23.38
-21.47,-25.52
-21.47,-32.13
-21.48,70.7
-21.48,68.63
-21.48,57.4
-21.48,54.67
-21.48,42.48
-21.48,-7.68
-21.48,-27.23
-21.48,-39.52
-21.48,-170.3
-21.5,78.75
-21.5,76.22
-21.5,72.92
-21.5,69.88
-21.5,68.9
-21.5,65.48
-21.5,62.8
-21.5,59.98
-21.5,42.73
-21.5,37.93
-21.5,5.52
-21.5,3.51
-21.5,0.92
-21.5,-7.45
-21.5,-8.4
-21.5,-24.03
-21.5,-30.15
-21.5,-33.12
-21.5,-39.74
-21.51,-2.56
-21.52,160.23
-21.52,78.42
-21.52,78.26
-21.52,74.62
-21.52,70.32
-21.52,70.07
-21.52,68.8
-21.52,66.73
-21.52,4.88
-21.52,2.83
-21.52,1.39
-21.52,-21.52
-21.52,-25.63
-21.52,-29.73
-21.52,-29.98
-21.52,-30.02
-21.52,-34.17
-21.52,-37
-21.52,-38.01
-21.53,169.98
-21.53,98
-21.53,84.8
-21.53,75.88
-21.53,73.72
-21.53,68.4
-21.53,67.29
-21.53,63.9
-21.53,60.99
-21.53,57.4
-21.53,56.37
-21.53,41.52
-21.53,4.78
-21.53,3.61
-21.53,1.53
-21.53,0.48
-21.53,-1.98
-21.53,-21.93
-21.53,-35.65
-21.55,85.98
-21.55,78.02
-21.55,57.93
-21.55,53.85
-21.55,4.13
-21.55,3.7
-21.55,-24.97
-21.55,-30.68
-21.57,102
-21.57,69.92
-21.57,69.8
-21.57,69.47
-21.57,65.71
-21.57,60.02
-21.57,39.07
-21.57,5.85
-21.57,4.45
-21.57,3.6
-21.57,3.58
-21.58,76.78
-21.58,69.25
-21.58,64.07
-21.58,63.93
-21.58,63.17
-21.58,38.72
-21.58,6.18
-21.58,4.7
-21.58,3.63
-21.58,1.82
-21.58,-22.1
-21.58,-27.02
-21.58,-27.85
-21.58,-29.5
-21.6,78.98
-21.6,71.77
-21.6,68.22
-21.6,54.93
-21.6,4.87
-21.6,4.33
-21.6,1.18
-21.6,-8.58
-21.6,-21.27
-21.61,-127.72
-21.62,81.67
-21.62,80.57
-21.62,63.63
-21.62,59.6
-21.62,58.85
-21.62,51.33
-21.62,42.66
-21.62,6.44
-21.62,4.78
-21.62,3.08
-21.62,-8.13
-21.62,-33.1
-21.63,104.03
-21.63,76.4
-21.63,67.47
-21.63,38.98
-21.63,38.42
-21.63,37.64
-21.63,2
-21.63,-26.15
-21.63,-31.83
-21.65,86.82
-21.65,64.63
-21.65,60.63
-21.65,57.87
-21.65,54.48
-21.65,53.28
-21.65,51.6
-21.65,42.25
-21.65,5.27
-21.65,1.63
-21.65,0.44
-21.65,-23.75
-21.65,-24.77
-21.65,-33.92
-21.65,-40.28
-21.67,104.82
-21.67,104.3
-21.67,76
-21.67,73.01
-21.67,70.8
-21.67,58.8
-21.67,7.2
-21.67,5.8
-21.67,3.25
-21.67,2.8
-21.67,-1.22
-21.67,-14.75
-21.67,-23.75
-21.67,-25.93
-21.67,-37.55
-21.68,76.87
-21.68,55.87
-21.68,54.67
-21.68,40.35
-21.68,37.93
-21.68,36.74
-21.68,5.81
-21.68,3.02
-21.68,-0.18
-21.68,-1.03
-21.68,-30.5
-21.68,-30.75
-21.68,-32.83
-21.68,-33.37
-21.7,78.82
-21.7,74.46
-21.7,65.88
-21.7,3.68
-21.7,2.87
-21.7,-21.48
-21.7,-28.87
-21.7,-29.53
-21.7,-36.05
-21.7,-38.12
-21.72,83.12
-21.72,77.35
-21.72,69.79
-21.72,61.8
-21.72,58.87
-21.72,6.27
-21.72,4.5
-21.72,3.28
-21.72,3.08
-21.72,-23.69
-21.73,109.63
-21.73,77.19
-21.73,65.7
-21.73,65.55
-21.73,65.32
-21.73,2.47
-21.73,-11.12
-21.73,-18.93
-21.73,-27.02
-21.73,-34.15
-21.75,77.32
-21.75,77.13
-21.75,73.7
-21.75,68.6
-21.75,67.94
-21.75,3.07
-21.75,-9.35
-21.75,-26.71
-21.75,-28.11
-21.75,-29.85
-21.75,-35.48
-21.75,-38.45
-21.77,106.42
-21.77,77.83
-21.77,43.22
-21.77,6.2
-21.77,4.37
-21.77,3.25
-21.77,-29.62
-21.77,-103.57
-21.78,102.27
-21.78,76.33
-21.78,70.35
-21.78,69.13
-21.78,66.55
-21.78,65.2
-21.78,58.1
-21.78,1.98
-21.78,-20.85
-21.78,-26.07
-21.78,-32.68
-21.8,79.38
-21.8,75.63
-21.8,72.77
-21.8,69.5
-21.8,66.32
-21.8,42.6
-21.8,4.93
-21.8,2.75
-21.8,-0.83
-21.8,-1.87
-21.8,-2.68
-21.8,-24.84
-21.8,-27.4
-21.82,101.15
-21.82,71.36
-21.82,52.58
-21.82,49.57
-21.82,49.32
-21.82,-20.88
-21.82,-27.5
-21.82,-34.82
-21.82,-36.92
-21.82,-38.53
-21.83,102.05
-21.83,73.2
-21.83,73.09
-21.83,70.8
-21.83,66.72
-21.83,65.42
-21.83,63.82
-21.83,6.11
-21.83,2
-21.83,-0.97
-21.83,-3.83
-21.83,-8.7
-21.83,-16.72
-21.83,-23.8
-21.84,72.55
-21.85,83.15
-21.85,71.62
-21.85,71.58
-21.85,42.66
-21.85,5.4
-21.85,4.45
-21.85,4.07
-21.85,3.8
-21.85,2.38
-21.85,-2.3
-21.85,-6.53
-21.85,-24.47
-21.85,-27.1
-21.85,-33.62
-21.85,-38.82
-21.87,88.58
-21.87,79.57
-21.87,78.6
-21.87,72.88
-21.87,70.62
-21.87,69.1
-21.87,68.18
-21.87,66.67
-21.87,59.52
-21.87,42.93
-21.87,5.92
-21.87,5.41
-21.87,5.02
-21.87,3.85
-21.87,-4.57
-21.87,-4.63
-21.87,-17.28
-21.87,-19.72
-21.87,-23.27
-21.87,-26
-21.87,-102.72
-21.88,94.83
-21.88,74.3
-21.88,66.37
-21.88,59.78
-21.88,58.08
-21.88,52.73
-21.88,52.63
-21.88,41.03
-21.88,39.03
-21.88,3.12
-21.88,2.88
-21.88,-0.88
-21.88,-16.23
-21.88,-28.63
-21.9,78.97
-21.9,78.82
-21.9,78.26
-21.9,69.58
-21.9,61.68
-21.9,59.57
-21.9,59.47
-21.9,58.55
-21.9,42.78
-21.9,4.37
-21.9,1.73
-21.9,-25.31
-21.9,-26.85
-21.9,-31.17
-21.92,84.18
-21.92,68.2
-21.92,63.32
-21.92,58.77
-21.92,53.47
-21.92,42.42
-21.92,42.39
-21.92,38.18
-21.92,2.97
-21.92,2.05
-21.92,0.55
-21.92,-26.93
-21.92,-35.38
-21.93,73.03
-21.93,69.23
-21.93,7.54
-21.93,-1.5
-21.93,-1.62
-21.93,-9.5
-21.93,-13.67
-21.93,-20.42
-21.93,-24.4
-21.93,-25.7
-21.93,-27.06
-21.93,-29.67
-21.93,-29.7
-21.95,80.41
-21.95,65.98
-21.95,40.49
-21.95,37.3
-21.95,6.92
-21.95,3.47
-21.95,3.13
-21.95,0.38
-21.95,-24.47
-21.95,-25.93
-21.95,-26.25
-21.95,-29.47
-21.95,-34.27
-21.95,-38.83
-21.97,77.5
-21.97,71.12
-21.97,68.65
-21.97,68.28
-21.97,67.1
-21.97,50.02
-21.97,7.76
-21.97,5.03
-21.97,2.13
-21.97,-9.85
-21.97,-33.32
-21.97,-37.89
-21.98,73.35
-21.98,67.47
-21.98,65.84
-21.98,64.52
-21.98,63.58
-21.98,42.84
-21.98,7.41
-21.98,4.43
-21.98,-34.39
-22,73
-22,70.28
-22,67.45
-22,65.68
-22,60.43
-22,51.28
-22,42.89
-22,42.32
-22,6.25
-22,2.22
-22,1.07
-22,-2.67
-22,-5.17
-22,-25.65
-22,-28.52
-22.02,104.37
-22.02,79.95
-22.02,76.65
-22.02,61.71
-22.02,56.77
-22.02,37.67
-22.02,2
-22.02,1.88
-22.02,-8.02
-22.02,-16.07
-22.02,-16.2
-22.02,-26.1
-22.02,-27.72
-22.02,-35.35
-22.02,-38.1
-22.02,-38.2
-22.03,70
-22.03,69.14
-22.03,69.12
-22.03,68.82
-22.03,67.02
-22.03,65.9
-22.03,40.67
-22.03,4.07
-22.03,3.47
-22.03,0.72
-22.03,-8.3
-22.03,-10.9
-22.03,-28.12
-22.03,-29
-22.03,-29.13
-22.03,-30.52
-22.03,-32.17
-22.03,-37.42
-22.05,72.5
-22.05,69.23
-22.05,64.7
-22.05,40.06
-22.05,2.52
-22.05,-26.37
-22.05,-27.99
-22.05,-28.75
-22.05,-29
-22.05,-29.75
-22.05,-29.87
-22.05,-30.33
-22.05,-30.93
-22.05,-175.5
-22.06,113.5
-22.07,101.5
-22.07,87.68
-22.07,76.45
-22.07,75.63
-22.07,74.82
-22.07,64.73
-22.07,62.6
-22.07,55.82
-22.07,5.35
-22.07,1.7
-22.07,-1.64
-22.07,-8.37
-22.07,-28.12
-22.07,-29.28
-22.08,69.31
-22.08,67.57
-22.08,64.18
-22.08,64.08
-22.08,60.13
-22.08,53.3
-22.08,-9.33
-22.08,-21.13
-22.08,-26.92
-22.08,-35.97
-22.1,77.14
-22.1,68.17
-22.1,67.46
-22.1,61.67
-22.1,52.9
-22.1,36.89
-22.1,6.62
-22.1,6.4
-22.1,4.23
-22.1,3.45
-22.1,3.21
-22.1,0.2
-22.1,-6.73
-22.1,-9.68
-22.1,-29.35
-22.12,88.13
-22.12,83.52
-22.12,72.75
-22.12,68.64
-22.12,64.02
-22.12,63.32
-22.12,4.8
-22.12,2.4
-22.12,-5.33
-22.12,-7.05
-22.12,-25.63
-22.12,-32.88
-22.12,-34.75
-22.13,88.13
-22.13,70.28
-22.13,66.97
-22.13,65.93
-22.13,64.8
-22.13,60.6
-22.13,60.42
-22.13,5.27
-22.13,3.72
-22.13,2.7
-22.13,1.95
-22.13,-134.1
-22.15,71.85
-22.15,71.65
-22.15,67.62
-22.15,65.98
-22.15,64.71
-22.15,37.78
-22.15,3.1
-22.15,-2.03
-22.15,-3.01
-22.15,-3.67
-22.15,-22.08
-22.17,104.6
-22.17,87.8
-22.17,81.15
-22.17,75.09
-22.17,66.99
-22.17,58.88
-22.17,1.45
-22.17,-2.76
-22.17,-9.48
-22.17,-10.48
-22.17,-21.15
-22.17,-22.76
-22.17,-26.88
-22.18,68.58
-22.18,63.5
-22.18,57.6
-22.18,53.8
-22.18,43
-22.18,-6.13
-22.18,-7.7
-22.18,-32.72
-22.18,-127.92
-22.2,66.99
-22.2,66.72
-22.2,65.13
-22.2,64.8
-22.2,63.2
-22.2,43.38
-22.2,38.68
-22.2,3.37
-22.2,0.95
-22.2,-20.45
-22.2,-23.07
-22.2,-24.3
-22.2,-28.88
-22.2,-29.82
-22.2,-29.98
-22.2,-34.82
-22.22,75.81
-22.22,71.85
-22.22,66.74
-22.22,65.97
-22.22,62
-22.22,43
-22.22,42.64
-22.22,38.33
-22.22,5.02
-22.22,4.1
-22.22,-1.97
-22.22,-11.5
-22.22,-11.57
-22.22,-20.38
-22.22,-23.32
-22.22,-29.06
-22.22,-37.77
-22.23,91.23
-22.23,85.98
-22.23,66.48
-22.23,65.65
-22.23,64.01
-22.23,43
-22.23,41.1
-22.23,3.52
-22.23,0.95
-22.23,-1.32
-22.23,-9.88
-22.23,-28.53
-22.23,-32.03
-22.23,-32.22
-22.23,-37.47
-22.25,76.55
-22.25,68.53
-22.25,62.8
-22.25,40.27
-22.25,2.42
-22.25,1.93
-22.25,-26.18
-22.25,-26.9
-22.25,-27.36
-22.25,-30.47
-22.25,-31.43
-22.25,-32.72
-22.25,-33.22
-22.25,-35.05
-22.27,68.32
-22.27,66.23
-22.27,64.5
-22.27,60.07
-22.27,59.43
-22.27,2.22
-22.27,-18.1
-22.27,-20.15
-22.27,-27.63
-22.28,78.65
-22.28,70.94
-22.28,68.17
-22.28,61.27
-22.28,61.05
-22.28,60.22
-22.28,6.21
-22.28,4.13
-22.28,3.2
-22.28,2.97
-22.28,-1.4
-22.28,-5.4
-22.28,-10.33
-22.28,-19.7
-22.28,-28.48
-22.28,-28.5
-22.28,-32.68
-22.28,-36.05
-22.28,-101.07
-22.3,84.62
-22.3,42.03
-22.3,4.99
-22.3,2.42
-22.3,1.45
-22.3,-26.3
-22.3,-30.13
-22.32,104.43
-22.32,70.47
-22.32,69.08
-22.32,68.02
-22.32,67.28
